label,text
INFJ的奇幻之旅小组,Infp和infj还得差蛮多的哈哈 八维很不一样
INFJ的奇幻之旅小组,哦哦，那你比我了解得多一些。我了解不是很深入
INFJ的奇幻之旅小组,没事～可以去了解一下八维 测试结果的话也是以八维测试为主 也就是infp
INFJ的奇幻之旅小组,我测这个是isfp，有可能是infj或infp....
INFJ的奇幻之旅小组,以isfp为主
INFJ的奇幻之旅小组,有啥荣格8维的公众号吗
INFJ的奇幻之旅小组,我不清楚公众号 不过网上的帖子很多 你搜一下都是
INFJ的奇幻之旅小组,测出来的和以前的好不一样，以前至少还是IN…现在ENTP和INTP，也可能是ENTJ，疑惑
INFJ的奇幻之旅小组,entp算是内向的E了，你可能是高ne ti te
INFJ的奇幻之旅小组,你说的没错，那就是说从INFJ过来其实也没有改变太多啊…所以同时是这两种意思是可能是（某些时间）是这两者的某一种，还是混合这两者
INFJ的奇幻之旅小组,我个人偏向于心情好是entp 心情不好是intp 比较混合的一个结果
INFJ的奇幻之旅小组,你可以测一下九型人格 通常来说 只是通常 entp是7号 intp是5号
INFJ的奇幻之旅小组,谢谢楼主，解答了我的超大疑惑🥺话说，这个也比较有趣啊：可能成为的类型 是发展方向？还是已有但是占比例较小的性格
INFJ的奇幻之旅小组,108题！🤪感谢指路，我试试
INFJ的奇幻之旅小组,我个人认为可能是你压力下的一个人格倾向 因为我自己是infj 可能是intj和enfj infj在压力下关了fe ti顶上就成了intj 被迫融入和社交就是enfj
INFJ的奇幻之旅小组,这样啊！感觉你的人格还算是相当稳定而且合理的～我做出来了人格hhhh你说对了！就是其中一个，但是将来还可能会变吧
INFJ的奇幻之旅小组,是的是的 要多多发展各项
INFJ的奇幻之旅小组,好哇🤣我去看看这些新类型
INFJ的奇幻之旅小组,测出来是INTJ，但是我为什么觉得描述并不是很符合我。选择的答案确实与前几年有变化，但是难道不是因为我经历的更多，改变了很多认知和想法吗？所以这个测试结果会随着时间而变化的对嘛
INFJ的奇幻之旅小组,INFJ测出来INTJ，不过下面也有说是INFJ的可能性
INFJ的奇幻之旅小组,谢谢楼主，很有帮助。前年在16p和才储上测的intp，这个一测才发现自己Se比Ne高，显示结果是istp
INFJ的奇幻之旅小组,以第一个结果为主 也就是intj
INFJ的奇幻之旅小组,会有变化的 还有一个可能就是对自己不是很了解 或者 你选的选项是你希望成为的样子而不是你实际的样子
INFJ的奇幻之旅小组,全部是infj😭😭我希望自己是intj
INFJ的奇幻之旅小组,infj挺好的呀 那你好好发展Te！
INFJ的奇幻之旅小组,16型infj，这个测的esfp、isfp、esfj，差好多呀
INFJ的奇幻之旅小组,还是infj已经2年多了一直都是infj
INFJ的奇幻之旅小组,差的确实蛮多的 以八维结果为准 大概e型人觉得自己内向和抽象是常态吧😂
INFJ的奇幻之旅小组,Hello姐妹我们又见面了
INFJ的奇幻之旅小组,是的哈哈哈哈
INFJ的奇幻之旅小组,奇妙的缘分
INFJ的奇幻之旅小组,我也不懂我算不算内向😂反正生活里没人说，还挺奇怪的
INFJ的奇幻之旅小组,🤗🤗!(๑•̀ㅂ•́)و✧
INFJ的奇幻之旅小组,你的结果es太明显了哈哈哈哈哈肯定是e啦！
INFJ的奇幻之旅小组,确实😶
INFJ的奇幻之旅小组,我果然还是个INFJ
INFJ的奇幻之旅小组,ISFP
INFJ的奇幻之旅小组,变infp了
INFJ的奇幻之旅小组,infp和infj 型哈哈哈哈
INFJ的奇幻之旅小组,加一
INFJ的奇幻之旅小组,16型人格我去年是intp 今年再测是infj 用荣格测是infp
INFJ的奇幻之旅小组,以infp为准
INFJ的奇幻之旅小组,我觉得这个主观性好强，例如说我常常对他人的情感敏锐体察，什么叫敏锐体察，是我能感觉到我能正确感受到他的情感还是我对于他的情感是有多种猜测？还有很多
INFJ的奇幻之旅小组,是的 心理测试没有办法主观性就是很强 这道题的意思应该是你会不会到察觉到别人的心情？有没有共情能力？
INFJ的奇幻之旅小组,大五才是学界公认效度高的 这种分类试的人格辨析在学术界都很有争论的 尤其是重测信度和效度这一块
INFJ的奇幻之旅小组,变成istj了...
INFJ的奇幻之旅小组,差的蛮多的 那应该就是istj吧
INFJ的奇幻之旅小组,我ne ni te fe 都高，其次是ti fi se，si 最低。结果是intj entj 或者infj。我是不是有问题😂
INFJ的奇幻之旅小组,没问题哈哈 你的结果以intj为主
INFJ的奇幻之旅小组,抱歉，有朋友遇见这个链接做完无法提交的情况吗？加载也很慢点击提交也没反应这样
INFJ的奇幻之旅小组,其实做这种测试的时候我常常有一种疑惑，我可能常常把我自己希望的样子，当作是我正在实践中的样子，即选项应为本我，但我经常选择那个“超我”的选项，又或者我自己都不清楚自己到底是什么样子，比如我有时候纠结于细节，有时又习惯于从大局着想。所以后来我直接看不同人格的解析，哪一个更有共鸣那我应该就是那一个了。毕竟性格不是机器生成的，谁又能说能够彻底了解自己呢
INFJ的奇幻之旅小组,infj也可能是enfj混isfj
INFJ的奇幻之旅小组,结果是infj和infp并列 然后说也可能是enfj 这三种耶居然…
INFJ的奇幻之旅小组,可能是高ne fi的infj！
INFJ的奇幻之旅小组,dd
INFJ的奇幻之旅小组,前几年做测试一直是infp，结果今年做的几次都变成了infj
INFJ的奇幻之旅小组,我测了4次两次j两次p
INFJ的奇幻之旅小组,我infj infp反复横跳
INFJ的奇幻之旅小组,平时择善固执，是INFJ，适当时候要放开，学做INFP
INFJ的奇幻之旅小组,我测了4次两次j两次p
INFJ的奇幻之旅小组,看了一下好像不少人会在这两个之间反复横跳
INFJ的奇幻之旅小组,会，我有时候还会跳到EN去，有时候F还会变成T，所以我一直觉得这个东西的准确性存疑，容易受当时的心态心情影响。
INFJ的奇幻之旅小组,确实
INFJ的奇幻之旅小组,我infj infp反复横跳
INFJ的奇幻之旅小组,因为我测的总次数里，INFJ最多，所以我选了INFJ。
INFJ的奇幻之旅小组,哈哈哈你好可爱
INFJ的奇幻之旅小组,是这样，我好像是infp居多诶
INFJ的奇幻之旅小组,昨天测了四次，的确从infj变成了infp
INFJ的奇幻之旅小组,性格是流动的（笃定）
INFJ的奇幻之旅小组,平时择善固执，是INFJ，适当时候要放开，学做INFP
INFJ的奇幻之旅小组,我也是从infp变成infj的-_-#想变回去哈哈哈哈
INFJ的奇幻之旅小组,我也是的 感觉状态好的时候会测出p 然后大多数时候都是j
INFJ的奇幻之旅小组,去年是infp，今年是J，J的时候不怎么开心呢
INFJ的奇幻之旅小组,哈哈哈哈，反复横跳真相了
INFJ的奇幻之旅小组,intp变来的
INFJ的奇幻之旅小组,去年是infp，今年是比较稳定的infj了
INFJ的奇幻之旅小组,16型经常会把infp测成infj 其实两者理论上不能转化因为八维完全不同 建议去做八维测试https://www.jungus.cn/zh-hans/test/
INFJ的奇幻之旅小组,我也是
INFJ的奇幻之旅小组,那到底以哪个为准呀
INFJ的奇幻之旅小组,Ni和Fi一直特别高，但Ne比Fe低，所以测出来是INFJ
INFJ的奇幻之旅小组,八维
INFJ的奇幻之旅小组,国内有哪个明星是同类?
INFJ的奇幻之旅小组,这。怎么啥类型都有他🤣
INFJ的奇幻之旅小组,华晨宇？
INFJ的奇幻之旅小组,因为我喜欢他7年，第一眼就觉得他是同类。
INFJ的奇幻之旅小组,我觉得这类明星是喜欢的人不会很狂热 但是粉丝也不太会变心
INFJ的奇幻之旅小组,董思成？
INFJ的奇幻之旅小组,华晨宇？
INFJ的奇幻之旅小组,我觉得这类明星是喜欢的人不会很狂热 但是粉丝也不太会变心
INFJ的奇幻之旅小组,许嵩
INFJ的奇幻之旅小组,这。怎么啥类型都有他🤣
INFJ的奇幻之旅小组,华晨宇吧，我猜的
INFJ的奇幻之旅小组,猜个 于朦胧🤔
INFJ的奇幻之旅小组,因为我喜欢他7年，第一眼就觉得他是同类。
INFJ的奇幻之旅小组,我最欣赏的陈信宏
INFJ的奇幻之旅小组,我jio得大家可以了解一下林彦俊，我真的觉得他可以是我soulmate
INFJ的奇幻之旅小组,董思成？
INFJ的奇幻之旅小组,梁朝伟类型的
INFJ的奇幻之旅小组,本帖在不久后的将来或许会成为粉丝安利贴
INFJ的奇幻之旅小组,张译好像是infj
INFJ的奇幻之旅小组,董思成
INFJ的奇幻之旅小组,易烊千玺
INFJ的奇幻之旅小组,郑云龙
INFJ的奇幻之旅小组,他是istp好像
INFJ的奇幻之旅小组,啊？不会吧😱哪里说的呀 我怎么看怎么觉得他是infj😭尤其共情能力强的演员必须是nf吧
INFJ的奇幻之旅小组,微博上有篇分析。我觉得他的共情能力是科班训练出来的，因为一个好的音乐剧演员需要这个能力，经过训练后他善于做这个事情。从日常访谈中可以看出他的Fe并没有很高。他的Se是非常明显的。
INFJ的奇幻之旅小组,知乎上分析是intp诶
INFJ的奇幻之旅小组,你那么信知乎吗？
INFJ的奇幻之旅小组,我只是提供一个新的角度而已。我之前觉得他Ni的地方也就歌词然后粉丝说歌词不是他写的。其他我不知道，真不了解。
INFJ的奇幻之旅小组,你可以去搜下他的语录，极度自我，我认为那些话跟intp的内心世界大相径庭，随便一句比如“我可以接受这个社会上的所有东西我可以理解这个社会上所有的因果关系但不代表我要置身其中”。
INFJ的奇幻之旅小组,确实……那我可能欣赏的就是他的Ti吧
INFJ的奇幻之旅小组,这句话可以理解的维度蛮多的 你说Ni看透也可以 你说ti的抽离感也可以
INFJ的奇幻之旅小组,是啊没错，但唯独不像intp。
INFJ的奇幻之旅小组,适合做创作者，比如唱作人；也适合做需要共情力的演员类工作；但并不一定是要做明星。
INFJ的奇幻之旅小组,我觉得华晨宇se很强欸。不太像in
INFJ的奇幻之旅小组,那就更不可能是intp了，intp 的se是盲点功能，这个真的没办法，而且他情商高这个是公认的了吧，我总觉得他不是n，s太强了
INFJ的奇幻之旅小组,我说的音乐剧演员是郑云龙 不是华晨宇
INFJ的奇幻之旅小组,对啊，一样的，se太高了，不可能intp
INFJ的奇幻之旅小组,你觉得是你觉得。
INFJ的奇幻之旅小组,我察觉到的导演和作者会更多，目前演艺圈高曝光人士里还没有察觉到的，不过不排除是我了解太少。
INFJ的奇幻之旅小组,hcy感觉不像…现在变得表演欲很强而且感觉不到他有因为敏感而导致的强大的换位思考能力。他上综艺让我尴尬到脚趾扣地（人各有爱粉丝别来回复我谢谢！
INFJ的奇幻之旅小组,如果吸引到在人群中观察别人的infj呢
INFJ的奇幻之旅小组,你发自内心的欣赏和理解完整的infj，ta就会被你所吸引
INFJ的奇幻之旅小组,对有的类型来说，什么不做就可以吸引。而对有的类型来说，做什么都会让人不舒服。
INFJ的奇幻之旅小组,对你有好感吧
INFJ的奇幻之旅小组,对有的类型来说，什么不做就可以吸引。而对有的类型来说，做什么都会让人不舒服。
INFJ的奇幻之旅小组,啊这
INFJ的奇幻之旅小组,其实我有注意到一个infj男孩子经常在我面前刷存在感 所以想来问问这样是什么心理
INFJ的奇幻之旅小组,对你有好感吧
INFJ的奇幻之旅小组,你说的话题他总要冒出一两句参与一下，一群人说话会关注你提的问题很快作出解答。其实是在群里讨论男生头像 一个infj问我他的算什么类型 我回答之后把自己的群昵称改成了我说的类型名字 诸如此类的事情
INFJ的奇幻之旅小组,你发自内心的欣赏和理解完整的infj，ta就会被你所吸引
INFJ的奇幻之旅小组,欸 谢谢 你看一下上一条 我遇到一个infj男生 我想知道他做这些的心理是什么 求解答
INFJ的奇幻之旅小组,还有别的例子吗
INFJ的奇幻之旅小组,感觉就是暗地里在观察你的感觉吧 比较关注你的事情 会试探 但是又不是很主动 我有几次发了喜欢的音乐和韩剧 他会评论他也在看或者说你也喜欢？ 不过好像很傲娇 蛮贱的
INFJ的奇幻之旅小组,具体的在这里也不太好描述，反正很爱在背后观察。然后我不找他聊天就在群里刷存在感，当时也有其他人说他头像类型是其他的，但还是用了我说的改了群昵称。除此之外我说过的话他也记得蛮清楚
INFJ的奇幻之旅小组,那绝对是对你有好感了，可能你的某些举动吸引到他了，顺便问一下lz是啥人格呀？
INFJ的奇幻之旅小组,之前是entp 现在自闭了变intp
INFJ的奇幻之旅小组,不错不错
INFJ的奇幻之旅小组,我现在不太确定是不是他在对我格外关注 感觉像是在刷存在感 但我又觉得我不能这么自恋
INFJ的奇幻之旅小组,哈哈哈老infj了
INFJ的奇幻之旅小组,所以他有这种举动是什么心理呢 我不太敢确定 感觉他都是蛮暗搓搓的 所以感觉到他对我有格外关注 但不敢自以为是的认为 因为infj太神秘了 猜不透🥺
INFJ的奇幻之旅小组,infj就喜欢这种神秘感，不揭穿，longing 因为内心是太怕失望的小孩（说好听点
INFJ的奇幻之旅小组,至少可以证明 他是很珍惜你的
INFJ的奇幻之旅小组,好的 谢谢
INFJ的奇幻之旅小组,应该是对你有好感，大概率
INFJ的奇幻之旅小组,好的 谢谢你
INFJ的奇幻之旅小组,做你自己 真诚不虚伪 不要说谎！对某些事有天赋或者有小成就真的很加好感
INFJ的奇幻之旅小组,好的谢谢
INFJ的奇幻之旅小组,看了楼主之前的回复 感觉那个人对你有好感 没有好感的人我们懒得关注 也不想浪费时间精力去搭理 至于傲娇的话 我本人会对想要亲近的人才傲娇 不熟悉或者不想深交的人就是礼貌疏离有距离感 infj会默默关注你 又想主动和你联系 建立亲密关系 又怕被你猜透他的心思之后被拒绝 有点怕被人完全猜透心思 因为那样感觉会失去自己掌控 可能会有超出预料的事情发生 会有点儿不安
INFJ的奇幻之旅小组,人家喜欢你啦，你要是也喜欢人家，那就热烈地聊开吧！
INFJ的奇幻之旅小组,谢谢你说的好认真 很感谢🥺
INFJ的奇幻之旅小组,有头脑 有深度
INFJ的奇幻之旅小组,洒脱的，活着没有世俗那么多的目的和心眼，给人感觉不那么在乎别人怎么看自己，仅仅是在不违背法律道德的基础上做自己，不畏惧表达自己的喜好和所恶，做事沉稳但是偶尔也能开玩笑捉弄你
INFJ的奇幻之旅小组,八字不合（有端联想）
INFJ的奇幻之旅小组,"rt
偏一下题：我自己对谈恋爱这件事的感受就是 可有可无😨
好像说infj谈恋爱会更关注自己的体验，所以我谈恋爱的时候对自己的人格是有所保留的，对方肯定不能完全走到我心里的。因为如此，所以更加佛系了...
真诚求教大家：那我应不应该为此改变一下自己内心和做法，这样谈恋爱才会容易一些？"
INFJ的奇幻之旅小组,自律 上进 和我有共同话题以及兴趣爱好 爱干净整洁 长的一般就行
INFJ的奇幻之旅小组,稍微外向活泼一点的，主动一点的，因为本infj真的不主动，也不会说很多话。如果对方也跟我一样，那真的就可以扯皮撕拉一辈子都没进展了。
INFJ的奇幻之旅小组,没有理想型，看相处，会被好的品格吸引
INFJ的奇幻之旅小组,没有理想型，看相处，会被好的品格吸引
INFJ的奇幻之旅小组,有点追求完美 长相 身材 品性 都想考量 自律最重要
INFJ的奇幻之旅小组,我觉得我会更喜欢稍微外向开朗一点，朋友多一点的那种男生吧
INFJ的奇幻之旅小组,自律 上进 和我有共同话题以及兴趣爱好 爱干净整洁 长的一般就行
INFJ的奇幻之旅小组,霸道总裁
INFJ的奇幻之旅小组,喜欢活泼外向有趣的男孩子。不是特别看脸。只要干净就行啦。
INFJ的奇幻之旅小组,干净的，志趣相投聊得，三观相合，个人偏好大叔，有点洛丽塔情节
INFJ的奇幻之旅小组,hum 想了想还是希望是个女的
INFJ的奇幻之旅小组,稍微外向活泼一点的，主动一点的，因为本infj真的不主动，也不会说很多话。如果对方也跟我一样，那真的就可以扯皮撕拉一辈子都没进展了。
INFJ的奇幻之旅小组,真诚 积极乐观的性格
INFJ的奇幻之旅小组,我想了一堆，后面一想有个人要占据我大部分个人时间，受不了……
INFJ的奇幻之旅小组,阳光帅气
INFJ的奇幻之旅小组,楼主不会也是男的吧
INFJ的奇幻之旅小组,有趣 有礼貌尊重每一个人 品味好 诚实 最重要的是我觉得相处舒服自在
INFJ的奇幻之旅小组,败类
INFJ的奇幻之旅小组,败类
INFJ的奇幻之旅小组,这个。。我回复了下就被楼上拉黑了。。
INFJ的奇幻之旅小组,我好像还没被拉黑。
INFJ的奇幻之旅小组,难道因为你是女生？
INFJ的奇幻之旅小组,因为你是女生吗！
INFJ的奇幻之旅小组,我是女的呀！这有什么关系？
INFJ的奇幻之旅小组,我也觉得自律很重要
INFJ的奇幻之旅小组,哎，参考李健
INFJ的奇幻之旅小组,缓和，平静，细水长流。踏实，自律，自我建设。
INFJ的奇幻之旅小组,乐观真诚的人，不能三心二意，聊得来也很重要
INFJ的奇幻之旅小组,易烊千玺
INFJ的奇幻之旅小组,何出此言😭我爱好男
INFJ的奇幻之旅小组,深情，专一，有自己的事业以及人生追求。有同理心。有道德洁癖。谦逊。
INFJ的奇幻之旅小组,脾气好，想象力丰富，喜欢分享，对生活有热情，小个子
INFJ的奇幻之旅小组,有分享欲、懂倾听，懂得尊重与调节人与人之间的距离，是一个好人
INFJ的奇幻之旅小组,就算他存在也保留一半“不存在感”，靠得很近很近的平行线
INFJ的奇幻之旅小组,"声音好听，温柔，相似的爱好，教养好
这些是最重要的对我来说😄"
INFJ的奇幻之旅小组,是的了
INFJ的奇幻之旅小组,智性恋，温柔但看起来能量充沛的感觉，戴眼镜（？）
INFJ的奇幻之旅小组,"只是觉得，每个人都无法完美对应上某种16型人格……
总之就是会随情况发生变化……
这是突然想起来测的，很久没测过了
（要说什么忘了）"
INFJ的奇幻之旅小组,也许是错觉，好像认识的infj都很排斥我……但我心里对他们的好感都很高，想和他们多聊一聊天。所以来求助各位infj，可以拜托你们说说自己讨厌的类型吗？方便我尝试改变一下，避开朋友的雷区。谢谢！！
INFJ的奇幻之旅小组,讨厌很aggressive的人…
INFJ的奇幻之旅小组,讨厌势利小人 INFJ应该是最不嫌贫爱富的吧
INFJ的奇幻之旅小组,不容易讨厌人，但只要触动底线就会有强烈情感。虚伪最为恶劣。
INFJ的奇幻之旅小组,功利、控制狂...
INFJ的奇幻之旅小组,表面一套，背后一套。
INFJ的奇幻之旅小组,讨厌势利小人 INFJ应该是最不嫌贫爱富的吧
INFJ的奇幻之旅小组,功利、控制狂...
INFJ的奇幻之旅小组,讨厌很aggressive的人…
INFJ的奇幻之旅小组,不容易讨厌人，但只要触动底线就会有强烈情感。虚伪最为恶劣。
INFJ的奇幻之旅小组,谢谢！
INFJ的奇幻之旅小组,谢谢，请问控制狂具体是哪方面的？
INFJ的奇幻之旅小组,谢谢！
INFJ的奇幻之旅小组,哦哦哦，谢谢！虚伪是不是指浮夸吹捧别人，不是很真诚？
INFJ的奇幻之旅小组,虚伪应该有很广泛的定义，不仅仅在这一方面。一言蔽之就是对自己和他人不真诚。
INFJ的奇幻之旅小组,谢谢你！
INFJ的奇幻之旅小组,讨厌见人下菜的人，包括对你初态度和了解你以后的态度转变，喜欢从一开始就真诚的人
INFJ的奇幻之旅小组,势利小人吧
INFJ的奇幻之旅小组,虚伪是第一恶
INFJ的奇幻之旅小组,表面一套，背后一套。
INFJ的奇幻之旅小组,前后矛盾，不始终如一的，不友好不善良
INFJ的奇幻之旅小组,讨厌装逼的人
INFJ的奇幻之旅小组,讨厌假正经的人。。。也讨厌没有主见没有自己思想的人
INFJ的奇幻之旅小组,讨厌表现狂
INFJ的奇幻之旅小组,虚伪做作
INFJ的奇幻之旅小组,讨厌自以为是的人
INFJ的奇幻之旅小组,最讨厌势力小人
INFJ的奇幻之旅小组,讨厌打压我找优越感的人
INFJ的奇幻之旅小组,不喜欢待人不诚恳的人。另外，觉得相处起来很困难，不想深交（但不是讨厌的情绪）的类型是爱好/热衷于竞争的人。厌恶社会达尔文主义。
INFJ的奇幻之旅小组,讨厌依赖型的人
INFJ的奇幻之旅小组,虚伪 自大狂 太功利的人（奋斗逼）杠精
INFJ的奇幻之旅小组,讨厌虚伪的人啊，因为infj都有洞察力，真小人不排斥，但是伪君子真的会排斥
INFJ的奇幻之旅小组,是的，可以真小人，不要伪君子
INFJ的奇幻之旅小组,讨厌长舌妇，嘴碎，说三道四的人
INFJ的奇幻之旅小组,ES类的都讨厌
INFJ的奇幻之旅小组,讨厌表演者
INFJ的奇幻之旅小组,讨厌见利忘义
INFJ的奇幻之旅小组,虚伪/自大
INFJ的奇幻之旅小组,伪善
INFJ的奇幻之旅小组,虚伪、好斗、热衷于竞争和辩论的人
INFJ的奇幻之旅小组,不喜欢没有边界感的人
INFJ的奇幻之旅小组,最喜欢打直球的，真诚是我交朋友最看重的品质。还有不管熟没熟，保持一定边界感会让我很有好感
INFJ的奇幻之旅小组,冠冕堂皇的人咯
INFJ的奇幻之旅小组,没有礼貌 没有素质 伪善 做作 不真实的人
INFJ的奇幻之旅小组,坏人
INFJ的奇幻之旅小组,讨厌可能对自己施加精神控制的人 讨厌窥探隐私的人 讨厌不真诚的人
INFJ的奇幻之旅小组,做作虚伪不诚恳不真实的人
INFJ的奇幻之旅小组,不真诚的人 试探别人的人
INFJ的奇幻之旅小组,虚伪……以及表现欲很强的（后者不会到讨厌的地步但是会觉得不想做朋友）
INFJ的奇幻之旅小组,不真诚的人
INFJ的奇幻之旅小组,利己主义；无道德慕强者；阴阳做派的人
INFJ的奇幻之旅小组,看起来就很刻薄的人
INFJ的奇幻之旅小组,虛偽，勢利，斤斤計較的人
INFJ的奇幻之旅小组,讨厌绝大部分estj
INFJ的奇幻之旅小组,不喜欢咋咋呼呼，还爱自以为是的人。
INFJ的奇幻之旅小组,不喜欢虚伪势利 肤浅以及自以为是的人
INFJ的奇幻之旅小组,虚伪以自我为中心的不礼貌的人
INFJ的奇幻之旅小组,虚伪和刻薄都不可
INFJ的奇幻之旅小组,自私鬼
INFJ的奇幻之旅小组,没有边界恶感的人把但也理解他们
INFJ的奇幻之旅小组,厌恶虚荣的人
INFJ的奇幻之旅小组,吵闹 没内涵没深度 人前一套人后一套 虚伪 耍小聪明 说谎 因为绝大多数都会看破 但不会说破 只是懒得应付你 除非真的太讨厌了 否则一般也不会撕破脸
INFJ的奇幻之旅小组,讨厌虚伪不诚实，能看透却隐藏自己的人
INFJ的奇幻之旅小组,讨厌任何极端的人
INFJ的奇幻之旅小组,讨厌过度炫富和秀恩爱的人…
INFJ的奇幻之旅小组,讨厌没有边界感 虚伪的 没有同理心的 制造焦虑的 自私的人
INFJ的奇幻之旅小组,自大愚蠢
INFJ的奇幻之旅小组,自以为是，势利都
INFJ的奇幻之旅小组,讨厌势利眼，虚伪小人，两面派，还有目的性太强（就是友谊不纯粹的那种，总觉得有在利用）的人。
INFJ的奇幻之旅小组,讨厌虚伪的人
INFJ的奇幻之旅小组,"1、无知又自满
2、不诚实（包括说话不直戳了当）
3、喜欢玩trick的人"
INFJ的奇幻之旅小组,自私的人
INFJ的奇幻之旅小组,不喜欢一瓶子不满半瓶子咣当的
INFJ的奇幻之旅小组,讨厌虚伪的人，还有臭屁的那种，看着就烦
INFJ的奇幻之旅小组,虚伪 /左右逢源 处事圆滑
INFJ的奇幻之旅小组,听好了！我讨厌爱炫耀尤其是暗搓搓的那种，没有同理心不会换位思考，特别有公主病的那种，还有高调自以为牛逼哄哄其实啥都不是的那种，还有内心黑暗还把人想的黑暗那种，以及任何想对我实施精神控制意图的人
INFJ的奇幻之旅小组,讨厌强势，自私，咄咄逼人的人
INFJ的奇幻之旅小组,最近发现自己很讨厌咄咄逼人的人
INFJ的奇幻之旅小组,讨厌虚伪的人，讨厌哗众取宠的人，讨厌只会发脾气不理性的人
INFJ的奇幻之旅小组,虚伪不真诚，偏激不包容
INFJ的奇幻之旅小组,讨厌虚伪的人，爱在背后搞小动作的人，道德感低下的人，还有总是为自己的行为找借口并推卸责任的人
INFJ的奇幻之旅小组,虚伪
INFJ的奇幻之旅小组,讨厌大部分人的一个共同特点，自私却不自知，有些话说出来其实只是满足私欲罢了，但是对方总会展示出理所当然的质问语气，像是理所当然的为了你发问，其实这个样子真的很令人讨厌
INFJ的奇幻之旅小组,吵闹的人（可能我这个年纪的小姑娘都比较精力旺盛叽叽喳喳（但我受不了）
INFJ的奇幻之旅小组,讨厌虚假 装腔作势的人 交友一定以真诚为前提
INFJ的奇幻之旅小组,最最最最讨厌的是虚伪，其次是控制欲强的人，然后是功利阿谀奉承
INFJ的奇幻之旅小组,笨蛋，装逼的
INFJ的奇幻之旅小组,讨厌利用我的人，是那种给我使小心机还以为我看不出来的人，真的好e
INFJ的奇幻之旅小组,势利的小家子气。。
INFJ的奇幻之旅小组,虚伪 表里不一 功利
INFJ的奇幻之旅小组,虚伪，以为别人看不出来的人。
INFJ的奇幻之旅小组,虚伪，自以为是之人
INFJ的奇幻之旅小组,强势 功利 油滑 愚蠢
INFJ的奇幻之旅小组,讨厌满脑子只有世俗欲望的人，戴面具戴久了摘不下来的人
INFJ的奇幻之旅小组,讨厌功利心强的人 讨厌强势的控制欲强的人 和infj交朋友要多给他们一点个人空间
INFJ的奇幻之旅小组,一样
INFJ的奇幻之旅小组,不健康的estj 我可以直接去世
INFJ的奇幻之旅小组,势利 不知道他们在追求什么 累不累
INFJ的奇幻之旅小组,不喜欢向别人强制灌输自己理念的人
INFJ的奇幻之旅小组,讨厌见到别人身上有自己缺点的人
INFJ的奇幻之旅小组,"其实讨厌的点挺多的，最讨厌的可能就是虚伪吧。但是我不会因为某个特质而去讨厌一个人，因为我感觉内心有种理性的博爱观让我克制感情流露，相信“这不是他的全部‘，转而接受和习惯。
所以每当与存在这种特质的人接触时，往往笑脸相迎，相比于讨厌面前的那个人，我更讨厌我自己的虚伪……"
INFJ的奇幻之旅小组,或许潜意识探索得够深也许就会理解各种各样的人，自然也就不会讨厌任何人（？）
INFJ的奇幻之旅小组,我想死。。能给我一个理由活下去吗
INFJ的奇幻之旅小组,"冬至了
一年最黑暗的日子
但是也是越来越光明的日子"
INFJ的奇幻之旅小组,看到伤害过你的人活蹦乱跳，继续祸害他人，而你大仇未报，现在去死未免太委屈自己了。
INFJ的奇幻之旅小组,"你要好好活着，然后等到明年六月份，来我的家乡。我家乡六月份常出现急阵雨，雨过天晴那种。也有一边下雨一边天晴的时候。你来，多住一阵。
有什么离不开的人？有什么熬不过去的黑暗呢？
成年人的法则就是交换，有得到的就有失去的，反之亦然，都是常理。
而死亡，就是是提前退出游戏。生命不能重来，但生活可以。多年以后你就知道，自己当初寻死的理由有多幼稚和傻*"
INFJ的奇幻之旅小组,"不要被命运打败，除了我自己没有什么可以打败我。
这是把我救上岸的一句话，现在送给你。"
INFJ的奇幻之旅小组,如果身边的人没有能让你活下去的理由，那就为自己。
INFJ的奇幻之旅小组,"你要好好活着，然后等到明年六月份，来我的家乡。我家乡六月份常出现急阵雨，雨过天晴那种。也有一边下雨一边天晴的时候。你来，多住一阵。
有什么离不开的人？有什么熬不过去的黑暗呢？
成年人的法则就是交换，有得到的就有失去的，反之亦然，都是常理。
而死亡，就是是提前退出游戏。生命不能重来，但生活可以。多年以后你就知道，自己当初寻死的理由有多幼稚和傻*"
INFJ的奇幻之旅小组,看到伤害过你的人活蹦乱跳，继续祸害他人，而你大仇未报，现在去死未免太委屈自己了。
INFJ的奇幻之旅小组,我知道现在你没办法控制自己，像在黑洞里面一样，我也是，去年这个时候 非常想减轻自己的痛苦然后离开，生活他妈的太苦了，黑洞，这个词，我想会是我们都有共鸣的词语。因为它很具象：黑暗，绝望，有力量，深不可测，想离开却感到无力。是的，我们正经历一种与它摆脱不了的关系。
INFJ的奇幻之旅小组,但是走出黑洞以后，你会看到阳光
INFJ的奇幻之旅小组,坚持哦
INFJ的奇幻之旅小组,"不要被命运打败，除了我自己没有什么可以打败我。
这是把我救上岸的一句话，现在送给你。"
INFJ的奇幻之旅小组,"冬至了
一年最黑暗的日子
但是也是越来越光明的日子"
INFJ的奇幻之旅小组,如果身边的人没有能让你活下去的理由，那就为自己。
INFJ的奇幻之旅小组,我也经常想死，每天几乎都要跟自己的负面情绪与虚无主义斗争。人是很难感同身受的，叔本华所说，活着本身是残酷的。给你两个建议吧：当一个唯美的漂泊者，或者极端的理想者，即使黑化，也不放弃生命本身。
